Detection Type,Class,Frame Number,Timestamp,Confidence
Violence,True,2024-01-15_logfile.csv,2024-01-15 13:13:03,0.6587633
Violence,True,2024-01-15_logfile.csv,2024-01-15 13:13:03,0.5212743
Violence,True,2024-01-15_logfile.csv,2024-01-15 13:13:04,0.8557665
Violence,True,2024-01-15_logfile.csv,2024-01-15 13:13:05,0.7192668
Violence,True,2024-01-15_logfile.csv,2024-01-15 13:13:06,0.6937217
Violence,True,2024-01-15_logfile.csv,2024-01-15 13:13:06,0.9656628
Violence,True,2024-01-15_logfile.csv,2024-01-15 13:13:07,0.67349255
Violence,True,2024-01-15_logfile.csv,2024-01-15 13:13:15,0.86880785
Violence,True,2024-01-15_logfile.csv,2024-01-15 13:13:16,0.9590615
Violence,True,2024-01-15_logfile.csv,2024-01-15 13:13:16,0.9718616
Violence,True,2024-01-15_logfile.csv,2024-01-15 13:13:16,0.8102128
Violence,True,2024-01-15_logfile.csv,2024-01-15 13:13:17,0.72340083
Violence,True,2024-01-15_logfile.csv,2024-01-15 13:13:17,0.8625631
Violence,True,2024-01-15_logfile.csv,2024-01-15 13:13:17,0.7836147
Violence,True,2024-01-15_logfile.csv,2024-01-15 13:13:18,0.708348
Violence,True,2024-01-15_logfile.csv,2024-01-15 13:13:18,0.66010356
Violence,True,2024-01-15_logfile.csv,2024-01-15 13:13:19,0.6135022
Violence,True,2024-01-15_logfile.csv,2024-01-15 13:13:19,0.8024954
Violence,True,2024-01-15_logfile.csv,2024-01-15 13:13:19,0.7783857
Accident,minor_accident,1144.0,2024-01-15 13:13:20,0.75
Accident,minor_accident,1145.0,2024-01-15 13:13:20,0.77
Accident,minor_accident,1146.0,2024-01-15 13:13:20,0.79
Accident,minor_accident,1147.0,2024-01-15 13:13:21,0.73
Accident,minor_accident,1148.0,2024-01-15 13:13:21,0.67
Accident,minor_accident,1149.0,2024-01-15 13:13:21,0.79
Accident,minor_accident,1150.0,2024-01-15 13:13:21,0.65
Violence,True,2024-01-15_logfile.csv,2024-01-15 13:13:22,0.86899304
Violence,True,2024-01-15_logfile.csv,2024-01-15 13:13:22,0.8619961
Violence,True,2024-01-15_logfile.csv,2024-01-15 13:13:22,0.79430264
Violence,True,2024-01-15_logfile.csv,2024-01-15 13:13:23,0.8076573
Violence,True,2024-01-15_logfile.csv,2024-01-15 13:13:23,0.6709237
Violence,True,2024-01-15_logfile.csv,2024-01-15 13:13:23,0.7809743
Accident,severe_accident,1180.0,2024-01-15 13:13:24,0.65
Accident,severe_accident,1183.0,2024-01-15 13:13:25,0.7
Accident,severe_accident,1185.0,2024-01-15 13:13:25,0.64
Violence,True,2024-01-15_logfile.csv,2024-01-15 13:13:25,0.60689306
Accident,severe_accident,1188.0,2024-01-15 13:13:25,0.66
Violence,True,2024-01-15_logfile.csv,2024-01-15 13:13:26,0.6639862
Violence,True,2024-01-15_logfile.csv,2024-01-15 13:13:27,0.94287056
Violence,True,2024-01-15_logfile.csv,2024-01-15 13:13:27,0.9851066
Violence,True,2024-01-15_logfile.csv,2024-01-15 13:13:27,0.95581686
Violence,True,2024-01-15_logfile.csv,2024-01-15 13:13:28,0.9874041
Violence,True,2024-01-15_logfile.csv,2024-01-15 13:13:28,0.67719954
Violence,True,2024-01-15_logfile.csv,2024-01-15 13:13:28,0.8412152
Violence,True,2024-01-15_logfile.csv,2024-01-15 13:13:29,0.5821608
Violence,True,2024-01-15_logfile.csv,2024-01-15 13:13:30,0.9664465
Violence,True,2024-01-15_logfile.csv,2024-01-15 13:13:30,0.8406266
Violence,True,2024-01-15_logfile.csv,2024-01-15 13:13:30,0.55535334
Violence,True,2024-01-15_logfile.csv,2024-01-15 13:13:31,0.8310121
Violence,True,2024-01-15_logfile.csv,2024-01-15 13:13:31,0.5344842
Violence,True,2024-01-15_logfile.csv,2024-01-15 13:13:32,0.7444077
Accident,fire,1254.0,2024-01-15 13:13:33,0.77
Accident,minor_accident,1258.0,2024-01-15 13:13:33,0.71
Accident,minor_accident,1259.0,2024-01-15 13:13:34,0.79
Violence,True,2024-01-15_logfile.csv,2024-01-15 13:13:34,0.6019897
Accident,minor_accident,1275.0,2024-01-15 13:13:35,0.65
Accident,minor_accident,1276.0,2024-01-15 13:13:36,0.75
Violence,True,2024-01-15_logfile.csv,2024-01-15 13:13:36,0.8579012
Violence,True,2024-01-15_logfile.csv,2024-01-15 13:13:38,0.7097987
Violence,True,2024-01-15_logfile.csv,2024-01-15 13:13:38,0.89536875
Violence,True,2024-01-15_logfile.csv,2024-01-15 13:13:39,0.6618911
Violence,True,2024-01-15_logfile.csv,2024-01-15 13:13:39,0.80563545
Violence,True,2024-01-15_logfile.csv,2024-01-15 13:13:39,0.65281564
Violence,True,2024-01-15_logfile.csv,2024-01-15 13:13:40,0.5957132
Violence,True,2024-01-15_logfile.csv,2024-01-15 13:13:41,0.8001476
Violence,True,2024-01-15_logfile.csv,2024-01-15 13:13:48,0.94940525
Violence,True,2024-01-15_logfile.csv,2024-01-15 13:13:48,0.83453757
Violence,True,2024-01-15_logfile.csv,2024-01-15 13:13:48,0.7450904
Violence,True,2024-01-15_logfile.csv,2024-01-15 13:13:49,0.92919725
Violence,True,2024-01-15_logfile.csv,2024-01-15 13:13:49,0.6934277
Violence,True,2024-01-15_logfile.csv,2024-01-15 13:13:50,0.5169131
Violence,True,2024-01-15_logfile.csv,2024-01-15 13:13:51,0.537881
Accident,minor_accident,1417.0,2024-01-15 13:13:52,0.71
Accident,minor_accident,1419.0,2024-01-15 13:13:52,0.69
Accident,minor_accident,1423.0,2024-01-15 13:13:53,0.77
Accident,minor_accident,1424.0,2024-01-15 13:13:53,0.62
Violence,True,2024-01-15_logfile.csv,2024-01-15 13:13:54,0.9515526
Accident,minor_accident,1435.0,2024-01-15 13:13:54,0.79
Accident,minor_accident,1439.0,2024-01-15 13:13:55,0.81
Accident,minor_accident,1441.0,2024-01-15 13:13:55,0.8
Accident,minor_accident,1443.0,2024-01-15 13:13:55,0.79
Accident,minor_accident,1444.0,2024-01-15 13:13:55,0.67
Accident,minor_accident,1448.0,2024-01-15 13:13:56,0.63
Accident,minor_accident,1452.0,2024-01-15 13:13:56,0.73
Accident,minor_accident,1453.0,2024-01-15 13:13:56,0.67
Accident,minor_accident,1454.0,2024-01-15 13:13:56,0.87
Accident,minor_accident,1455.0,2024-01-15 13:13:57,0.89
Accident,minor_accident,1456.0,2024-01-15 13:13:57,0.79
Accident,minor_accident,1457.0,2024-01-15 13:13:57,0.64
Accident,minor_accident,1458.0,2024-01-15 13:13:57,0.67
Accident,fire,1463.0,2024-01-15 13:13:58,0.65
Accident,fire,1464.0,2024-01-15 13:13:58,0.74
Accident,fire,1467.0,2024-01-15 13:13:58,0.68
Violence,True,2024-01-15_logfile.csv,2024-01-15 13:13:59,0.8268487
Violence,True,2024-01-15_logfile.csv,2024-01-15 13:14:00,0.7519708
Violence,True,2024-01-15_logfile.csv,2024-01-15 13:14:00,0.58692205
Violence,True,2024-01-15_logfile.csv,2024-01-15 13:14:01,0.8313388
Violence,True,2024-01-15_logfile.csv,2024-01-15 13:14:01,0.8019977
Accident,minor_accident,1492.0,2024-01-15 13:14:01,0.74
Violence,True,2024-01-15_logfile.csv,2024-01-15 13:14:01,0.8147243
Violence,True,2024-01-15_logfile.csv,2024-01-15 13:14:02,0.79829973
Violence,True,2024-01-15_logfile.csv,2024-01-15 13:14:02,0.62086296
Violence,True,2024-01-15_logfile.csv,2024-01-15 13:14:02,0.87193894
Accident,severe_accident,1505.0,2024-01-15 13:14:03,0.68
Violence,True,2024-01-15_logfile.csv,2024-01-15 13:14:03,0.7407841
Violence,True,2024-01-15_logfile.csv,2024-01-15 13:14:03,0.80447066
Violence,True,2024-01-15_logfile.csv,2024-01-15 13:14:04,0.7732538
Accident,fire,1523.0,2024-01-15 13:14:05,0.71
Accident,fire,1525.0,2024-01-15 13:14:05,0.69
Accident,fire,1532.0,2024-01-15 13:14:06,0.69
Accident,minor_accident,1559.0,2024-01-15 13:14:09,0.72
Accident,minor_accident,1560.0,2024-01-15 13:14:09,0.8
Violence,True,2024-01-15_logfile.csv,2024-01-15 13:14:09,0.6762444
Violence,True,2024-01-15_logfile.csv,2024-01-15 13:14:09,0.97662884
Accident,minor_accident,1565.0,2024-01-15 13:14:10,0.62
Violence,True,2024-01-15_logfile.csv,2024-01-15 13:14:10,0.5218099
Violence,True,2024-01-15_logfile.csv,2024-01-15 13:14:12,0.72350484
Violence,True,2024-01-15_logfile.csv,2024-01-15 13:14:13,0.6509672
Accident,minor_accident,1601.0,2024-01-15 13:14:14,0.82
Violence,True,2024-01-15_logfile.csv,2024-01-15 13:14:14,0.56534237
Violence,True,2024-01-15_logfile.csv,2024-01-15 13:14:15,0.74248636
Violence,True,2024-01-15_logfile.csv,2024-01-15 13:14:15,0.6563948
Violence,True,2024-01-15_logfile.csv,2024-01-15 13:14:16,0.5635919
Violence,True,2024-01-15_logfile.csv,2024-01-15 13:14:16,0.98139465
Violence,True,2024-01-15_logfile.csv,2024-01-15 13:14:17,0.9272629
Violence,True,2024-01-15_logfile.csv,2024-01-15 13:14:20,0.8776734
Violence,True,2024-01-15_logfile.csv,2024-01-15 13:14:21,0.61463624
Violence,True,2024-01-15_logfile.csv,2024-01-15 13:14:21,0.6682552
Violence,True,2024-01-15_logfile.csv,2024-01-15 13:14:22,0.759039
Accident,minor_accident,1731.0,2024-01-15 13:14:29,0.65
Accident,minor_accident,1731.0,2024-01-15 13:14:29,0.61
Accident,minor_accident,1732.0,2024-01-15 13:14:29,0.79
Accident,minor_accident,1733.0,2024-01-15 13:14:29,0.82
Accident,minor_accident,1734.0,2024-01-15 13:14:29,0.73
Accident,minor_accident,1735.0,2024-01-15 13:14:30,0.67
Accident,minor_accident,1736.0,2024-01-15 13:14:30,0.7
Accident,minor_accident,1737.0,2024-01-15 13:14:30,0.82
Accident,minor_accident,1738.0,2024-01-15 13:14:30,0.76
Accident,minor_accident,1739.0,2024-01-15 13:14:30,0.84
Accident,minor_accident,1740.0,2024-01-15 13:14:30,0.81
Accident,minor_accident,1741.0,2024-01-15 13:14:30,0.86
Accident,minor_accident,1742.0,2024-01-15 13:14:30,0.85
Accident,minor_accident,1743.0,2024-01-15 13:14:31,0.84
Accident,moderate_accident,1743.0,2024-01-15 13:14:31,0.7
Accident,minor_accident,1744.0,2024-01-15 13:14:31,0.83
Accident,minor_accident,1745.0,2024-01-15 13:14:31,0.8
Accident,minor_accident,1746.0,2024-01-15 13:14:31,0.71
Accident,minor_accident,1747.0,2024-01-15 13:14:31,0.79
Accident,fire,1748.0,2024-01-15 13:14:31,0.67
Accident,minor_accident,1748.0,2024-01-15 13:14:31,0.66
Accident,minor_accident,1749.0,2024-01-15 13:14:31,0.64
Accident,minor_accident,1750.0,2024-01-15 13:14:31,0.75
Accident,minor_accident,1751.0,2024-01-15 13:14:32,0.86
Accident,minor_accident,1752.0,2024-01-15 13:14:32,0.82
Accident,minor_accident,1753.0,2024-01-15 13:14:32,0.75
Accident,minor_accident,1754.0,2024-01-15 13:14:32,0.69
Accident,minor_accident,1755.0,2024-01-15 13:14:32,0.75
Accident,minor_accident,1756.0,2024-01-15 13:14:32,0.7
Accident,minor_accident,1757.0,2024-01-15 13:14:32,0.63
Accident,minor_accident,1758.0,2024-01-15 13:14:32,0.65
Accident,minor_accident,1762.0,2024-01-15 13:14:33,0.65
Accident,minor_accident,1763.0,2024-01-15 13:14:33,0.61
Accident,minor_accident,1763.0,2024-01-15 13:14:33,0.61
Accident,minor_accident,1764.0,2024-01-15 13:14:33,0.8
Accident,minor_accident,1764.0,2024-01-15 13:14:33,0.63
Accident,minor_accident,1773.0,2024-01-15 13:14:34,0.7
Violence,True,2024-01-15_logfile.csv,2024-01-15 13:14:34,0.7200476
Violence,True,2024-01-15_logfile.csv,2024-01-15 13:14:35,0.9172724
Accident,minor_accident,1778.0,2024-01-15 13:14:35,0.63
Accident,minor_accident,1780.0,2024-01-15 13:14:35,0.73
Violence,True,2024-01-15_logfile.csv,2024-01-15 13:14:35,0.9377483
Accident,minor_accident,1781.0,2024-01-15 13:14:35,0.76
Accident,minor_accident,1782.0,2024-01-15 13:14:35,0.78
Accident,minor_accident,1783.0,2024-01-15 13:14:35,0.81
Violence,True,2024-01-15_logfile.csv,2024-01-15 13:14:36,0.69727296
Accident,minor_accident,1784.0,2024-01-15 13:14:36,0.74
Violence,True,2024-01-15_logfile.csv,2024-01-15 13:14:38,0.75233185
Violence,True,2024-01-15_logfile.csv,2024-01-15 13:16:24,0.63707745
Violence,True,2024-01-15_logfile.csv,2024-01-15 13:16:24,0.69695604
Violence,True,2024-01-15_logfile.csv,2024-01-15 13:16:25,0.72481495
Violence,True,2024-01-15_logfile.csv,2024-01-15 13:16:25,0.72586334
Violence,True,2024-01-15_logfile.csv,2024-01-15 13:16:25,0.7261416
Violence,True,2024-01-15_logfile.csv,2024-01-15 13:16:26,0.72643524
Violence,True,2024-01-15_logfile.csv,2024-01-15 13:16:26,0.72643524
Violence,True,2024-01-15_logfile.csv,2024-01-15 13:16:27,0.72643524
Violence,True,2024-01-15_logfile.csv,2024-01-15 13:16:27,0.72768366
Violence,True,2024-01-15_logfile.csv,2024-01-15 13:16:27,0.72768366
Violence,True,2024-01-15_logfile.csv,2024-01-15 13:16:28,0.72753334
Violence,True,2024-01-15_logfile.csv,2024-01-15 13:16:28,0.72734815
Violence,True,2024-01-15_logfile.csv,2024-01-15 13:16:28,0.72734815
Violence,True,2024-01-15_logfile.csv,2024-01-15 13:16:29,0.72734815
Violence,True,2024-01-15_logfile.csv,2024-01-15 13:16:29,0.72734815
Violence,True,2024-01-15_logfile.csv,2024-01-15 13:16:29,0.72734815
Violence,True,2024-01-15_logfile.csv,2024-01-15 13:16:30,0.72734815
Violence,True,2024-01-15_logfile.csv,2024-01-15 13:16:30,0.72734815
Violence,True,2024-01-15_logfile.csv,2024-01-15 13:16:30,0.72734815
Violence,True,2024-01-15_logfile.csv,2024-01-15 13:16:31,0.72734815
Violence,True,2024-01-15_logfile.csv,2024-01-15 13:16:31,0.72734815
Violence,True,2024-01-15_logfile.csv,2024-01-15 13:16:31,0.72734815
Violence,True,2024-01-15_logfile.csv,2024-01-15 13:16:32,0.72734815
Violence,True,2024-01-15_logfile.csv,2024-01-15 13:16:32,0.72734815
Violence,True,2024-01-15_logfile.csv,2024-01-15 13:16:32,0.72734815
Violence,True,2024-01-15_logfile.csv,2024-01-15 13:16:33,0.72734815
Violence,True,2024-01-15_logfile.csv,2024-01-15 13:16:33,0.72734815
Violence,True,2024-01-15_logfile.csv,2024-01-15 13:16:33,0.72734815
Violence,True,2024-01-15_logfile.csv,2024-01-15 13:16:34,0.72734815
Violence,True,2024-01-15_logfile.csv,2024-01-15 13:16:34,0.7274743
Violence,True,2024-01-15_logfile.csv,2024-01-15 13:16:34,0.71079504
Violence,True,2024-01-15_logfile.csv,2024-01-15 13:16:35,0.66563773
Violence,True,2024-01-15_logfile.csv,2024-01-15 13:16:35,0.5921802
Accident,severe_accident,108.0,2024-01-15 13:16:36,0.64
Accident,severe_accident,111.0,2024-01-15 13:16:36,0.69
Accident,severe_accident,114.0,2024-01-15 13:16:37,0.69
Accident,severe_accident,115.0,2024-01-15 13:16:37,0.72
Accident,severe_accident,149.0,2024-01-15 13:16:41,0.61
Accident,severe_accident,150.0,2024-01-15 13:16:41,0.74
Accident,severe_accident,151.0,2024-01-15 13:16:41,0.78
Accident,severe_accident,152.0,2024-01-15 13:16:41,0.67
Violence,True,2024-01-15_logfile.csv,2024-01-15 13:16:45,0.7708228
Violence,True,2024-01-15_logfile.csv,2024-01-15 13:16:45,0.7074822
Violence,True,2024-01-15_logfile.csv,2024-01-15 13:16:46,0.6608806
Violence,True,2024-01-15_logfile.csv,2024-01-15 13:16:53,0.611363
Violence,True,2024-01-15_logfile.csv,2024-01-15 13:16:54,0.7358164
Accident,severe_accident,269.0,2024-01-15 13:16:55,0.62
Violence,True,2024-01-15_logfile.csv,2024-01-15 13:16:55,0.5859375
Violence,True,2024-01-15_logfile.csv,2024-01-15 13:16:56,0.98509777
Accident,severe_accident,280.0,2024-01-15 13:16:56,0.61
Accident,severe_accident,281.0,2024-01-15 13:16:56,0.71
Accident,severe_accident,282.0,2024-01-15 13:16:56,0.73
Accident,severe_accident,283.0,2024-01-15 13:16:57,0.67
Accident,severe_accident,286.0,2024-01-15 13:16:57,0.8
Accident,moderate_accident,311.0,2024-01-15 13:17:00,0.67
Violence,True,2024-01-15_logfile.csv,2024-01-15 13:17:00,0.90783453
Accident,moderate_accident,312.0,2024-01-15 13:17:00,0.66
Accident,severe_accident,314.0,2024-01-15 13:17:00,0.62
Violence,True,2024-01-15_logfile.csv,2024-01-15 13:17:00,0.5775414
Accident,minor_accident,319.0,2024-01-15 13:17:01,0.67
Violence,True,2024-01-15_logfile.csv,2024-01-15 13:17:01,0.7973503
Accident,minor_accident,321.0,2024-01-15 13:17:02,0.61
Violence,True,2024-01-15_logfile.csv,2024-01-15 13:17:02,0.96714693
Accident,minor_accident,323.0,2024-01-15 13:17:02,0.64
Accident,minor_accident,324.0,2024-01-15 13:17:02,0.68
Accident,minor_accident,325.0,2024-01-15 13:17:02,0.69
Violence,True,2024-01-15_logfile.csv,2024-01-15 13:17:02,0.8998224
Violence,True,2024-01-15_logfile.csv,2024-01-15 13:17:03,0.75706106
Accident,moderate_accident,329.0,2024-01-15 13:17:03,0.61
Violence,True,2024-01-15_logfile.csv,2024-01-15 13:17:04,0.7493961
Accident,moderate_accident,334.0,2024-01-15 13:17:04,0.62
Violence,True,2024-01-15_logfile.csv,2024-01-15 13:17:04,0.551426
Accident,moderate_accident,335.0,2024-01-15 13:17:04,0.61
Accident,moderate_accident,337.0,2024-01-15 13:17:05,0.72
Accident,minor_accident,339.0,2024-01-15 13:17:05,0.74
Accident,moderate_accident,339.0,2024-01-15 13:17:05,0.65
Violence,True,2024-01-15_logfile.csv,2024-01-15 13:17:06,0.9450038
Accident,minor_accident,340.0,2024-01-15 13:17:06,0.63
Accident,minor_accident,340.0,2024-01-15 13:17:06,0.62
Accident,minor_accident,341.0,2024-01-15 13:17:06,0.73
Accident,minor_accident,342.0,2024-01-15 13:17:06,0.66
Violence,True,2024-01-15_logfile.csv,2024-01-15 13:17:06,0.95865774
Accident,moderate_accident,345.0,2024-01-15 13:17:07,0.63
Violence,True,2024-01-15_logfile.csv,2024-01-15 13:17:07,0.9106633
Violence,True,2024-01-15_logfile.csv,2024-01-15 13:17:07,0.9777759
Accident,minor_accident,349.0,2024-01-15 13:17:08,0.77
Accident,moderate_accident,351.0,2024-01-15 13:17:08,0.71
Violence,True,2024-01-15_logfile.csv,2024-01-15 13:17:08,0.9970902
Accident,moderate_accident,352.0,2024-01-15 13:17:08,0.71
Accident,moderate_accident,353.0,2024-01-15 13:17:08,0.72
Accident,moderate_accident,354.0,2024-01-15 13:17:09,0.76
Violence,True,2024-01-15_logfile.csv,2024-01-15 13:17:09,0.9522879
Accident,moderate_accident,355.0,2024-01-15 13:17:09,0.72
Accident,moderate_accident,356.0,2024-01-15 13:17:09,0.77
Accident,moderate_accident,357.0,2024-01-15 13:17:09,0.84
Violence,True,2024-01-15_logfile.csv,2024-01-15 13:17:09,0.9904054
Accident,moderate_accident,358.0,2024-01-15 13:17:09,0.7
Accident,severe_accident,358.0,2024-01-15 13:17:09,0.67
Accident,severe_accident,359.0,2024-01-15 13:17:10,0.76
Violence,True,2024-01-15_logfile.csv,2024-01-15 13:17:10,0.9982601
Accident,severe_accident,361.0,2024-01-15 13:17:10,0.79
Accident,severe_accident,362.0,2024-01-15 13:17:10,0.66
Violence,True,2024-01-15_logfile.csv,2024-01-15 13:17:10,0.9944454
Accident,severe_accident,364.0,2024-01-15 13:17:11,0.73
Accident,severe_accident,365.0,2024-01-15 13:17:11,0.77
Accident,severe_accident,366.0,2024-01-15 13:17:11,0.71
Violence,True,2024-01-15_logfile.csv,2024-01-15 13:17:11,0.9847841
Accident,severe_accident,367.0,2024-01-15 13:17:11,0.78
Accident,severe_accident,368.0,2024-01-15 13:17:11,0.85
Accident,severe_accident,369.0,2024-01-15 13:17:11,0.84
Violence,True,2024-01-15_logfile.csv,2024-01-15 13:17:11,0.9943116
Accident,severe_accident,370.0,2024-01-15 13:17:11,0.85
Accident,severe_accident,371.0,2024-01-15 13:17:11,0.86
Accident,severe_accident,372.0,2024-01-15 13:17:12,0.89
Violence,True,2024-01-15_logfile.csv,2024-01-15 13:17:12,0.99784636
Accident,severe_accident,373.0,2024-01-15 13:17:12,0.89
Accident,severe_accident,374.0,2024-01-15 13:17:12,0.86
Accident,severe_accident,375.0,2024-01-15 13:17:12,0.9
Violence,True,2024-01-15_logfile.csv,2024-01-15 13:17:12,0.98738617
Accident,severe_accident,376.0,2024-01-15 13:17:12,0.88
Accident,severe_accident,377.0,2024-01-15 13:17:12,0.86
Accident,severe_accident,378.0,2024-01-15 13:17:12,0.86
Violence,True,2024-01-15_logfile.csv,2024-01-15 13:17:12,0.9959752
Accident,severe_accident,379.0,2024-01-15 13:17:12,0.87
Accident,severe_accident,380.0,2024-01-15 13:17:12,0.84
Accident,severe_accident,381.0,2024-01-15 13:17:13,0.88
Violence,True,2024-01-15_logfile.csv,2024-01-15 13:17:13,0.98557615
Accident,severe_accident,382.0,2024-01-15 13:17:13,0.88
Accident,severe_accident,383.0,2024-01-15 13:17:13,0.88
Accident,severe_accident,384.0,2024-01-15 13:17:13,0.86
Violence,True,2024-01-15_logfile.csv,2024-01-15 13:17:13,0.9706553
Accident,severe_accident,385.0,2024-01-15 13:17:13,0.86
Accident,severe_accident,386.0,2024-01-15 13:17:13,0.81
Accident,severe_accident,387.0,2024-01-15 13:17:13,0.85
Violence,True,2024-01-15_logfile.csv,2024-01-15 13:17:13,0.8850168
Accident,severe_accident,388.0,2024-01-15 13:17:13,0.78
Accident,severe_accident,389.0,2024-01-15 13:17:14,0.73
Accident,moderate_accident,389.0,2024-01-15 13:17:14,0.63
Accident,moderate_accident,390.0,2024-01-15 13:17:14,0.75
Accident,severe_accident,390.0,2024-01-15 13:17:14,0.68
Violence,True,2024-01-15_logfile.csv,2024-01-15 13:17:14,0.929005
Accident,moderate_accident,391.0,2024-01-15 13:17:14,0.78
Accident,moderate_accident,392.0,2024-01-15 13:17:14,0.8
Accident,moderate_accident,393.0,2024-01-15 13:17:14,0.71
Violence,True,2024-01-15_logfile.csv,2024-01-15 13:17:14,0.9868837
Accident,moderate_accident,394.0,2024-01-15 13:17:14,0.76
Accident,moderate_accident,395.0,2024-01-15 13:17:14,0.78
Accident,moderate_accident,396.0,2024-01-15 13:17:14,0.85
Violence,True,2024-01-15_logfile.csv,2024-01-15 13:17:15,0.9752206
Accident,moderate_accident,397.0,2024-01-15 13:17:15,0.85
Accident,moderate_accident,398.0,2024-01-15 13:17:15,0.8
Accident,moderate_accident,399.0,2024-01-15 13:17:15,0.78
Violence,True,2024-01-15_logfile.csv,2024-01-15 13:17:15,0.97540843
Accident,moderate_accident,400.0,2024-01-15 13:17:15,0.83
Accident,moderate_accident,401.0,2024-01-15 13:17:15,0.88
Accident,moderate_accident,402.0,2024-01-15 13:17:15,0.91
Violence,True,2024-01-15_logfile.csv,2024-01-15 13:17:15,0.81810963
Accident,moderate_accident,403.0,2024-01-15 13:17:15,0.83
Accident,moderate_accident,404.0,2024-01-15 13:17:15,0.83
Accident,moderate_accident,405.0,2024-01-15 13:17:15,0.87
Violence,True,2024-01-15_logfile.csv,2024-01-15 13:17:16,0.95492357
Accident,moderate_accident,406.0,2024-01-15 13:17:16,0.85
Accident,moderate_accident,407.0,2024-01-15 13:17:16,0.84
Accident,moderate_accident,408.0,2024-01-15 13:17:16,0.82
Violence,True,2024-01-15_logfile.csv,2024-01-15 13:17:16,0.8647858
Accident,moderate_accident,409.0,2024-01-15 13:17:16,0.76
Accident,moderate_accident,410.0,2024-01-15 13:17:16,0.76
Accident,moderate_accident,411.0,2024-01-15 13:17:16,0.82
Violence,True,2024-01-15_logfile.csv,2024-01-15 13:17:16,0.8873647
Accident,moderate_accident,412.0,2024-01-15 13:17:16,0.86
Accident,moderate_accident,413.0,2024-01-15 13:17:16,0.87
Accident,moderate_accident,414.0,2024-01-15 13:17:17,0.87
Violence,True,2024-01-15_logfile.csv,2024-01-15 13:17:17,0.95266783
Accident,moderate_accident,415.0,2024-01-15 13:17:17,0.86
Accident,moderate_accident,416.0,2024-01-15 13:17:17,0.79
Accident,moderate_accident,417.0,2024-01-15 13:17:17,0.88
Violence,True,2024-01-15_logfile.csv,2024-01-15 13:17:17,0.9686656
Accident,moderate_accident,418.0,2024-01-15 13:17:17,0.82
Accident,moderate_accident,419.0,2024-01-15 13:17:17,0.87
Accident,moderate_accident,420.0,2024-01-15 13:17:17,0.81
Violence,True,2024-01-15_logfile.csv,2024-01-15 13:17:17,0.94897306
Accident,moderate_accident,421.0,2024-01-15 13:17:17,0.84
Accident,moderate_accident,422.0,2024-01-15 13:17:18,0.83
Accident,moderate_accident,423.0,2024-01-15 13:17:18,0.81
Violence,True,2024-01-15_logfile.csv,2024-01-15 13:17:18,0.97249347
Accident,moderate_accident,424.0,2024-01-15 13:17:18,0.81
Accident,moderate_accident,425.0,2024-01-15 13:17:18,0.77
Accident,minor_accident,426.0,2024-01-15 13:17:18,0.74
Accident,moderate_accident,426.0,2024-01-15 13:17:18,0.66
Violence,True,2024-01-15_logfile.csv,2024-01-15 13:17:18,0.9610191
Accident,minor_accident,427.0,2024-01-15 13:17:18,0.77
Accident,moderate_accident,427.0,2024-01-15 13:17:18,0.65
Accident,minor_accident,428.0,2024-01-15 13:17:18,0.72
Accident,minor_accident,428.0,2024-01-15 13:17:18,0.65
Accident,minor_accident,429.0,2024-01-15 13:17:18,0.71
Accident,minor_accident,429.0,2024-01-15 13:17:18,0.69
Violence,True,2024-01-15_logfile.csv,2024-01-15 13:17:18,0.9809744
Accident,minor_accident,430.0,2024-01-15 13:17:18,0.79
Accident,minor_accident,430.0,2024-01-15 13:17:18,0.67
Accident,moderate_accident,431.0,2024-01-15 13:17:19,0.7
Accident,moderate_accident,432.0,2024-01-15 13:17:19,0.68
Violence,True,2024-01-15_logfile.csv,2024-01-15 13:17:19,0.99593383
Accident,moderate_accident,433.0,2024-01-15 13:17:19,0.69
Accident,moderate_accident,434.0,2024-01-15 13:17:19,0.76
Accident,moderate_accident,435.0,2024-01-15 13:17:19,0.77
Violence,True,2024-01-15_logfile.csv,2024-01-15 13:17:19,0.9119209
Accident,moderate_accident,436.0,2024-01-15 13:17:19,0.83
Accident,moderate_accident,437.0,2024-01-15 13:17:19,0.61
Accident,minor_accident,438.0,2024-01-15 13:17:19,0.67
Violence,True,2024-01-15_logfile.csv,2024-01-15 13:17:20,0.9072262
Accident,moderate_accident,440.0,2024-01-15 13:17:20,0.65
Accident,moderate_accident,441.0,2024-01-15 13:17:20,0.64
Violence,True,2024-01-15_logfile.csv,2024-01-15 13:17:20,0.9399126
Accident,moderate_accident,442.0,2024-01-15 13:17:20,0.64
Accident,minor_accident,444.0,2024-01-15 13:17:20,0.64
Violence,True,2024-01-15_logfile.csv,2024-01-15 13:17:20,0.9704863
Accident,moderate_accident,446.0,2024-01-15 13:17:20,0.71
Accident,moderate_accident,447.0,2024-01-15 13:17:21,0.72
Violence,True,2024-01-15_logfile.csv,2024-01-15 13:17:21,0.9841982
Accident,moderate_accident,448.0,2024-01-15 13:17:21,0.7
Accident,moderate_accident,449.0,2024-01-15 13:17:21,0.73
Accident,moderate_accident,450.0,2024-01-15 13:17:21,0.65
Violence,True,2024-01-15_logfile.csv,2024-01-15 13:17:21,0.991219
Violence,True,2024-01-15_logfile.csv,2024-01-15 13:17:21,0.9891018
